transaction_id,member_id,merchant_id,spend_amount,timestamp
T02428,M0469,MER001,93.24,2023-02-25
T02429,M0212,MER006,32.72,2023-07-06
T02430,M0112,MER013,9.77,2023-08-20
T02431,M0008,MER005,32.46,2023-09-12
T02432,M0292,MER015,34.12,2023-04-14
T02433,M0477,MER018,33.66,2023-03-18
T02434,M0362,MER020,38.69,2023-08-18
T02435,M0460,MER014,14.9,2023-09-15
T02436,M0253,MER015,22.8,2023-09-21
T02437,M0014,MER005,28.47,2023-11-27
T02438,M0240,MER004,7.03,2023-07-01
T02439,M0438,MER002,30.38,2023-09-13
T02440,M0242,MER007,83.16,2023-02-07
T02441,M0469,MER010,88.03,2023-06-25
T02442,M0342,MER016,26.51,2023-01-27
T02443,M0149,MER010,36.57,2023-10-03
T02444,M0236,MER018,1.71,2023-05-20
T02445,M0306,MER017,56.11,2023-10-26
T02446,M0478,MER013,25.93,2023-10-14
T02447,M0167,MER001,29.48,2023-04-01
T02448,M0020,MER001,103.44,2023-03-02
T02449,M0216,MER015,30.98,2023-12-31
T02450,M0343,MER001,1.07,2023-12-13
T02451,M0135,MER006,12.91,2023-06-12
T02452,M0393,MER013,32.28,2023-12-17
T02453,M0129,MER001,27.62,2023-05-23
T02454,M0410,MER005,98.44,2023-09-10
T02455,M0422,MER009,39.06,2023-09-26
T02456,M0294,MER017,58.5,2023-10-18
T02457,M0246,MER016,31.68,2023-07-06
T02458,M0189,MER008,28.96,2023-10-31
T02459,M0044,MER017,29.56,2023-10-18
T02460,M0086,MER015,26.46,2023-03-27
T02461,M0044,MER001,38.67,2023-06-15
T02462,M0330,MER012,14.41,2023-04-24
T02463,M0375,MER005,110.85,2023-12-22
T02464,M0446,MER006,20.25,2023-07-02
T02465,M0378,MER001,7.98,2023-07-26
T02466,M0390,MER001,5.08,2023-09-13
T02467,M0145,MER010,0.68,2023-08-23
T02468,M0051,MER010,27.48,2023-12-21
T02469,M0242,MER003,10.39,2023-01-03
T02470,M0294,MER017,1.09,2023-07-27
T02471,M0408,MER019,36.7,2023-07-16
T02472,M0051,MER011,56.97,2023-12-07
T02473,M0266,MER018,4.48,2023-05-05
T02474,M0120,MER002,30.89,2023-05-18
T02475,M0200,MER009,68.06,2023-12-05
T02476,M0405,MER017,212.75,2023-01-25
T02477,M0248,MER014,55.01,2023-03-09
T02478,M0070,MER004,14.04,2023-03-02
T02479,M0341,MER017,63.04,2023-01-29
T02480,M0057,MER017,45.56,2023-01-19
T02481,M0382,MER012,11.9,2023-06-20
T02482,M0039,MER020,95.23,2023-03-15
T02483,M0472,MER018,27.88,2023-03-02
T02484,M0289,MER003,163.48,2023-06-02
T02485,M0443,MER011,64.17,2023-10-03
T02486,M0018,MER018,51.72,2023-02-17
T02487,M0440,MER004,65.16,2023-07-30
T02488,M0220,MER017,32.51,2023-12-09
T02489,M0313,MER018,35.18,2023-05-19
T02490,M0244,MER005,95.26,2023-04-20
T02491,M0352,MER014,57.12,2023-07-02
T02492,M0460,MER010,113.77,2023-01-28
T02493,M0304,MER015,110.74,2023-07-16
T02494,M0298,MER001,187.52,2023-07-10
T02495,M0283,MER016,60.23,2023-11-11
T02496,M0074,MER011,34.89,2023-02-20
T02497,M0110,MER020,9.09,2023-05-29
T02498,M0180,MER006,61.1,2023-09-25
T02499,M0426,MER016,17.24,2023-02-19
T02500,M0032,MER002,16.63,2023-09-03
T02501,M0234,MER001,13.61,2023-04-23
T02502,M0282,MER009,104.02,2023-06-19
T02503,M0025,MER012,101.23,2023-06-15
T02504,M0331,MER017,49.84,2023-01-14
T02505,M0279,MER015,32.03,2023-07-22
T02506,M0226,MER019,55.75,2023-10-15
T02507,M0057,MER010,46.73,2023-07-08
T02508,M0180,MER012,26.87,2023-06-04
T02509,M0232,MER014,23.87,2023-02-24
T02510,M0382,MER009,24.13,2023-07-01
T02511,M0343,MER013,44.47,2023-07-29
T02512,M0477,MER003,52.16,2023-03-16
T02513,M0287,MER014,30.05,2023-10-04
T02514,M0064,MER010,173.19,2023-05-13
T02515,M0455,MER016,4.38,2023-12-09
T02516,M0232,MER007,21.31,2023-02-28
T02517,M0289,MER004,27.16,2023-12-11
T02518,M0213,MER020,0.85,2023-07-01
T02519,M0258,MER011,22.7,2023-12-05
T02520,M0018,MER016,15.99,2023-11-17
T02521,M0175,MER020,35.26,2023-03-05
T02522,M0417,MER004,20.5,2023-11-23
T02523,M0229,MER017,64.76,2023-09-17
T02524,M0226,MER013,35.66,2023-07-12
T02525,M0084,MER011,6.95,2023-05-23
T02526,M0291,MER003,69.33,2023-04-14
T02527,M0435,MER009,5.23,2023-08-02
T02528,M0370,MER006,91.33,2023-08-30
T02529,M0246,MER011,133.99,2023-07-28
T02530,M0402,MER016,19.46,2023-04-03
T02531,M0110,MER019,130.28,2023-05-22
T02532,M0254,MER005,78.75,2023-04-22
T02533,M0088,MER014,127.83,2023-02-28
T02534,M0072,MER017,54.87,2023-02-12
T02535,M0381,MER003,13.44,2023-07-26
T02536,M0030,MER004,112.46,2023-09-25
T02537,M0172,MER016,10.18,2023-10-23
T02538,M0309,MER016,11.98,2023-04-28
T02539,M0394,MER004,15.81,2023-01-20
T02540,M0343,MER019,18.14,2023-08-10
T02541,M0436,MER017,36.13,2023-06-15
T02542,M0177,MER013,62.49,2023-05-11
T02543,M0139,MER001,130.33,2023-06-05
T02544,M0194,MER012,4.63,2023-07-03
T02545,M0186,MER004,154.36,2023-03-31
T02546,M0218,MER011,127.12,2023-04-04
T02547,M0164,MER005,2.78,2023-01-13
T02548,M0161,MER002,22.34,2023-11-18
T02549,M0431,MER017,83.87,2023-10-20
T02550,M0013,MER008,47.28,2023-08-18
T02551,M0296,MER006,75.5,2023-11-18
T02552,M0089,MER009,63.48,2023-10-19
T02553,M0324,MER013,34.34,2023-01-26
T02554,M0042,MER011,2.1,2023-03-16
T02555,M0403,MER016,43.89,2023-12-30
T02556,M0210,MER016,2.49,2023-10-26
T02557,M0229,MER002,46.28,2023-05-30
T02558,M0350,MER010,80.57,2023-05-28
T02559,M0275,MER012,43.97,2023-01-08
T02560,M0442,MER008,290.82,2023-01-29
T02561,M0279,MER011,30.43,2023-10-23
T02562,M0251,MER010,69.08,2023-07-28
T02563,M0310,MER013,55.01,2023-05-08
T02564,M0208,MER017,237.98,2023-12-06
T02565,M0321,MER007,62.45,2023-04-26
T02566,M0140,MER003,8.96,2023-05-24
T02567,M0280,MER020,155.63,2023-11-14
T02568,M0034,MER013,55.1,2023-08-23
T02569,M0309,MER019,3.06,2023-01-07
T02570,M0392,MER007,53.58,2023-02-14
T02571,M0018,MER009,107.33,2023-08-27
T02572,M0057,MER019,43.02,2023-06-04
T02573,M0112,MER013,21.85,2023-06-30
T02574,M0005,MER008,85.99,2023-08-03
T02575,M0410,MER018,76.28,2023-03-29
T02576,M0414,MER002,39.28,2023-09-13
T02577,M0182,MER018,8.38,2023-03-14
T02578,M0013,MER018,14.45,2023-06-28
T02579,M0339,MER011,67.06,2023-07-31
T02580,M0285,MER001,82.02,2023-10-20
T02581,M0259,MER014,16.37,2023-08-22
T02582,M0090,MER016,22.94,2023-08-27
T02583,M0104,MER011,4.04,2023-08-11
T02584,M0379,MER001,62.49,2023-04-29
T02585,M0186,MER007,0.18,2023-11-09
T02586,M0250,MER016,2.38,2023-09-21
T02587,M0255,MER014,0.22,2023-07-26
T02588,M0076,MER015,51.83,2023-04-05
T02589,M0386,MER014,27.01,2023-08-10
T02590,M0459,MER011,17.66,2023-10-03
T02591,M0108,MER016,121.92,2023-08-19
T02592,M0156,MER019,10.71,2023-11-05
T02593,M0082,MER017,24.66,2023-04-29
T02594,M0077,MER006,140.93,2023-09-25
T02595,M0485,MER011,27.85,2023-09-30
T02596,M0470,MER017,40.45,2023-03-05
T02597,M0460,MER009,4.19,2023-10-25
T02598,M0258,MER018,78.07,2023-12-16
T02599,M0127,MER017,27.47,2023-01-11
T02600,M0485,MER012,80.6,2023-04-08
T02601,M0391,MER005,14.64,2023-03-12
T02602,M0282,MER011,27.45,2023-12-30
T02603,M0474,MER004,77.22,2023-02-27
T02604,M0088,MER004,182.25,2023-10-17
T02605,M0204,MER003,3.07,2023-09-08
T02606,M0016,MER017,83.69,2023-10-03
T02607,M0151,MER007,17.88,2023-02-19
T02608,M0424,MER004,40.01,2023-12-24
T02609,M0254,MER013,17.13,2023-08-04
T02610,M0188,MER012,47.52,2023-02-21
T02611,M0329,MER001,21.83,2023-09-28
T02612,M0032,MER019,20.29,2023-03-25
T02613,M0271,MER020,1.93,2023-10-20
T02614,M0485,MER018,7.95,2023-05-06
T02615,M0397,MER011,124.49,2023-10-23
T02616,M0005,MER020,318.2,2023-03-13
T02617,M0459,MER003,75.82,2023-10-23
T02618,M0330,MER017,16.9,2023-08-24
T02619,M0308,MER012,25.75,2023-02-25
T02620,M0333,MER010,67.26,2023-12-26
T02621,M0169,MER008,172.91,2023-04-20
T02622,M0181,MER015,30.39,2023-07-11
T02623,M0366,MER005,88.46,2023-04-03
T02624,M0178,MER004,184.58,2023-12-16
T02625,M0143,MER020,103.37,2023-02-25
T02626,M0362,MER019,12.88,2023-03-01
T02627,M0248,MER004,0.4,2023-05-18
T02628,M0127,MER015,33.87,2023-02-08
T02629,M0263,MER017,37.9,2023-01-28
T02630,M0040,MER012,11.24,2023-02-18
T02631,M0412,MER003,16.75,2023-05-05
T02632,M0416,MER010,72.44,2023-01-13
T02633,M0355,MER015,31.78,2023-02-05
T02634,M0255,MER010,19.09,2023-04-11
T02635,M0143,MER018,48.73,2023-10-09
T02636,M0240,MER001,52.89,2023-03-27
T02637,M0228,MER003,73.35,2023-01-04
T02638,M0341,MER012,8.52,2023-08-11
T02639,M0198,MER001,67.65,2023-12-04
T02640,M0065,MER003,45.74,2023-06-15
T02641,M0388,MER003,2.96,2023-12-10
T02642,M0011,MER005,75.13,2023-10-05
T02643,M0108,MER019,24.15,2023-05-10
T02644,M0026,MER001,20.05,2023-01-31
T02645,M0445,MER004,29.72,2023-01-11
T02646,M0421,MER004,21.25,2023-10-29
T02647,M0151,MER017,20.65,2023-04-06
T02648,M0221,MER014,82.53,2023-07-09
T02649,M0341,MER018,6.65,2023-07-11
T02650,M0496,MER001,176.34,2023-09-23
T02651,M0237,MER016,40.48,2023-05-08
T02652,M0237,MER003,10.1,2023-08-26
T02653,M0497,MER009,7.03,2023-12-21
T02654,M0219,MER004,44.76,2023-04-22
T02655,M0487,MER005,50.12,2023-11-12
T02656,M0424,MER011,2.72,2023-12-09
T02657,M0461,MER009,13.92,2023-05-25
T02658,M0151,MER003,79.35,2023-03-06
T02659,M0123,MER006,2.54,2023-09-04
T02660,M0144,MER011,96.58,2023-08-11
T02661,M0478,MER009,53.67,2023-11-09
T02662,M0189,MER015,28.5,2023-04-16
T02663,M0255,MER003,21.27,2023-06-30
T02664,M0068,MER001,0.97,2023-07-03
T02665,M0104,MER020,87.21,2023-08-14
T02666,M0336,MER019,7.7,2023-09-22
T02667,M0159,MER014,18.52,2023-10-05
T02668,M0309,MER017,42.09,2023-03-30
T02669,M0362,MER014,14.12,2023-06-25
T02670,M0409,MER017,34.37,2023-01-18
T02671,M0300,MER014,82.86,2023-04-16
T02672,M0396,MER012,31.79,2023-09-28
T02673,M0090,MER016,148.77,2023-11-15
T02674,M0357,MER001,94.03,2023-06-16
T02675,M0256,MER013,20.25,2023-01-13
T02676,M0496,MER006,25.54,2023-12-03
T02677,M0353,MER017,27.52,2023-02-01
T02678,M0220,MER012,49.2,2023-02-09
T02679,M0009,MER019,16.9,2023-05-28
T02680,M0012,MER006,174.09,2023-08-06
T02681,M0325,MER007,46.91,2023-08-07
T02682,M0438,MER001,25.49,2023-03-23
T02683,M0244,MER001,51.78,2023-11-29
T02684,M0182,MER005,25.16,2023-07-27
T02685,M0284,MER006,85.13,2023-07-20
T02686,M0312,MER016,41.95,2023-11-28
T02687,M0099,MER016,2.14,2023-02-07
T02688,M0197,MER014,9.73,2023-07-30
T02689,M0482,MER001,100.12,2023-11-23
T02690,M0366,MER013,41.38,2023-09-06
T02691,M0226,MER020,150.13,2023-08-15
T02692,M0333,MER010,3.76,2023-02-17
T02693,M0103,MER010,17.5,2023-01-18
T02694,M0106,MER009,10.76,2023-10-22
T02695,M0365,MER013,40.35,2023-07-15
T02696,M0368,MER003,24.13,2023-07-06
T02697,M0058,MER018,8.56,2023-12-11
T02698,M0078,MER020,51.47,2023-08-12
T02699,M0075,MER002,38.43,2023-11-14
T02700,M0042,MER017,16.06,2023-12-31
T02701,M0422,MER019,32.67,2023-12-03
T02702,M0324,MER013,68.47,2023-08-17
T02703,M0181,MER013,11.49,2023-03-18
T02704,M0033,MER001,17.33,2023-07-07
T02705,M0071,MER002,21.24,2023-12-12
T02706,M0056,MER001,68.66,2023-09-27
T02707,M0105,MER005,93.84,2023-04-05
T02708,M0200,MER003,23.61,2023-11-06
T02709,M0101,MER007,17.59,2023-05-12
T02710,M0256,MER013,110.11,2023-02-08
T02711,M0307,MER018,368.09,2023-03-13
T02712,M0074,MER007,55.49,2023-10-08
T02713,M0171,MER001,230.16,2023-11-29
T02714,M0377,MER005,53.94,2023-06-09
T02715,M0143,MER017,66.11,2023-07-06
T02716,M0166,MER008,24.6,2023-07-10
T02717,M0399,MER015,28.37,2023-04-30
T02718,M0261,MER020,7.78,2023-08-08
T02719,M0221,MER004,86.51,2023-02-22
T02720,M0083,MER002,133.73,2023-08-10
T02721,M0182,MER005,48.83,2023-05-11
T02722,M0307,MER001,21.05,2023-08-25
T02723,M0010,MER005,8.36,2023-09-03
T02724,M0396,MER006,15.4,2023-08-14
T02725,M0004,MER002,14.75,2023-07-27
T02726,M0351,MER001,47.53,2023-04-06
T02727,M0402,MER004,145.06,2023-07-19
T02728,M0336,MER007,2.47,2023-09-04
T02729,M0488,MER001,0.05,2023-03-13
T02730,M0292,MER001,45.84,2023-11-14
T02731,M0281,MER008,16.71,2023-07-04
T02732,M0215,MER020,106.24,2023-01-06
T02733,M0460,MER016,19.82,2023-07-25
T02734,M0098,MER013,17.11,2023-02-01
T02735,M0420,MER018,15.7,2023-04-09
T02736,M0101,MER020,7.82,2023-09-13
T02737,M0451,MER010,43.56,2023-07-06
T02738,M0009,MER012,9.21,2023-03-17
T02739,M0061,MER001,27.64,2023-06-26
T02740,M0309,MER010,30.9,2023-11-11
T02741,M0146,MER009,1.04,2023-10-14
T02742,M0427,MER003,0.85,2023-12-15
T02743,M0419,MER019,36.72,2023-09-12
T02744,M0063,MER009,59.54,2023-11-21
T02745,M0121,MER010,142.49,2023-07-09
T02746,M0226,MER019,9.87,2023-11-04
T02747,M0105,MER016,5.45,2023-12-11
T02748,M0462,MER018,2.67,2023-05-07
T02749,M0260,MER014,28.64,2023-10-14
T02750,M0349,MER003,48.8,2023-09-11
T02751,M0425,MER002,91.8,2023-08-01
T02752,M0255,MER001,57.39,2023-09-07
T02753,M0429,MER018,11.68,2023-03-25
T02754,M0434,MER009,30.97,2023-01-13
T02755,M0207,MER013,120.59,2023-02-14
T02756,M0028,MER002,19.78,2023-05-07
T02757,M0170,MER007,34.53,2023-04-24
T02758,M0336,MER016,159.18,2023-10-03
T02759,M0076,MER019,66.35,2023-07-24
T02760,M0116,MER015,68.86,2023-12-03
T02761,M0069,MER011,14.54,2023-09-30
T02762,M0354,MER001,26.78,2023-02-27
T02763,M0234,MER007,4.3,2023-11-24
T02764,M0001,MER020,46.64,2023-08-07
T02765,M0167,MER008,5.48,2023-04-19
T02766,M0352,MER010,90.37,2023-10-06
T02767,M0218,MER005,84.25,2023-06-23
T02768,M0273,MER009,38.14,2023-11-24
T02769,M0368,MER001,7.61,2023-09-21
T02770,M0251,MER002,1.3,2023-11-11
T02771,M0347,MER019,79.66,2023-04-21
T02772,M0344,MER014,45.83,2023-07-06
T02773,M0419,MER020,62.05,2023-09-26
T02774,M0174,MER010,18.11,2023-08-17
T02775,M0170,MER009,35.61,2023-06-05
T02776,M0246,MER010,68.75,2023-07-08
T02777,M0423,MER006,31.05,2023-09-29
T02778,M0090,MER017,45.99,2023-01-02
T02779,M0049,MER006,77.97,2023-09-03
T02780,M0446,MER004,12.12,2023-07-29
T02781,M0294,MER020,3.41,2023-10-13
T02782,M0407,MER003,37.95,2023-12-25
T02783,M0150,MER019,3.21,2023-01-13
T02784,M0132,MER018,72.74,2023-04-06
T02785,M0433,MER004,63.51,2023-08-09
T02786,M0059,MER008,106.73,2023-08-26
T02787,M0457,MER017,51.02,2023-04-04
T02788,M0324,MER005,3.48,2023-12-04
T02789,M0199,MER013,14.59,2023-09-26
T02790,M0215,MER001,82.5,2023-06-20
T02791,M0386,MER013,9.14,2023-04-04
T02792,M0049,MER004,59.95,2023-05-29
T02793,M0472,MER014,75.77,2023-04-22
T02794,M0232,MER003,20.03,2023-02-24
T02795,M0247,MER005,19.45,2023-12-03
T02796,M0382,MER007,40.8,2023-04-26
T02797,M0479,MER001,98.77,2023-05-23
T02798,M0239,MER012,12.67,2023-07-20
T02799,M0415,MER011,141.73,2023-06-29
T02800,M0367,MER008,45.7,2023-07-21
T02801,M0168,MER006,242.21,2023-12-30
T02802,M0048,MER002,4.69,2023-02-22
T02803,M0051,MER019,6.77,2023-06-29
T02804,M0299,MER020,87.62,2023-11-09
T02805,M0098,MER020,100.03,2023-11-04
T02806,M0439,MER014,29.48,2023-05-17
T02807,M0216,MER001,62.6,2023-07-01
T02808,M0177,MER010,101.08,2023-01-01
T02809,M0380,MER016,2.2,2023-02-13
T02810,M0474,MER004,42.66,2023-08-15
T02811,M0080,MER011,96.03,2023-11-27
T02812,M0185,MER016,25.39,2023-04-08
T02813,M0367,MER020,18.0,2023-07-27
T02814,M0461,MER001,79.41,2023-09-22
T02815,M0399,MER016,20.46,2023-10-15
T02816,M0027,MER019,0.16,2023-09-28
T02817,M0452,MER009,160.41,2023-05-20
T02818,M0464,MER009,44.84,2023-08-25
T02819,M0448,MER009,85.61,2023-03-13
T02820,M0478,MER017,87.23,2023-06-04
T02821,M0492,MER012,3.44,2023-07-09
T02822,M0414,MER013,9.37,2023-09-25
T02823,M0420,MER008,18.63,2023-11-17
T02824,M0195,MER016,19.33,2023-04-17
T02825,M0214,MER018,53.76,2023-08-20
T02826,M0369,MER001,48.79,2023-02-11
T02827,M0342,MER001,34.12,2023-07-09
T02828,M0114,MER012,11.87,2023-05-19
T02829,M0242,MER006,24.06,2023-04-13
T02830,M0124,MER009,39.22,2023-06-20
T02831,M0305,MER005,31.55,2023-12-17
T02832,M0076,MER016,6.81,2023-09-30
T02833,M0311,MER018,52.42,2023-08-09
T02834,M0469,MER017,3.79,2023-08-01
T02835,M0312,MER018,23.76,2023-12-07
T02836,M0196,MER001,61.9,2023-02-25
T02837,M0351,MER019,1.01,2023-12-08
T02838,M0044,MER008,42.2,2023-04-12
T02839,M0415,MER003,20.36,2023-07-11
T02840,M0186,MER005,0.44,2023-11-06
T02841,M0343,MER008,10.56,2023-07-19
T02842,M0246,MER019,141.47,2023-08-21
T02843,M0437,MER018,36.82,2023-08-15
T02844,M0084,MER018,294.39,2023-05-19
T02845,M0207,MER001,37.2,2023-12-10
T02846,M0151,MER015,39.26,2023-11-01
T02847,M0156,MER018,24.87,2023-05-29
T02848,M0016,MER007,18.56,2023-04-25
T02849,M0165,MER016,14.49,2023-03-04
T02850,M0405,MER016,21.04,2023-04-14
T02851,M0463,MER015,30.8,2023-12-05
T02852,M0145,MER006,10.66,2023-12-25
T02853,M0498,MER009,12.74,2023-06-05
T02854,M0037,MER007,15.84,2023-09-30
T02855,M0333,MER014,29.82,2023-01-06
T02856,M0403,MER011,52.89,2023-05-27
T02857,M0414,MER016,96.95,2023-07-03
T02858,M0045,MER006,16.92,2023-01-28
T02859,M0402,MER016,10.15,2023-02-07
T02860,M0206,MER020,23.81,2023-04-29
T02861,M0062,MER016,112.4,2023-10-20
T02862,M0420,MER012,0.5,2023-09-01
T02863,M0356,MER017,56.64,2023-03-09
T02864,M0468,MER005,32.42,2023-08-02
T02865,M0308,MER013,8.78,2023-08-06
T02866,M0019,MER008,19.36,2023-06-26
T02867,M0365,MER005,12.74,2023-10-26
T02868,M0300,MER012,105.12,2023-06-13
T02869,M0007,MER009,32.88,2023-02-27
T02870,M0249,MER003,41.4,2023-09-26
T02871,M0428,MER003,45.03,2023-11-04
T02872,M0117,MER001,51.03,2023-02-27
T02873,M0068,MER018,34.21,2023-10-15
T02874,M0034,MER012,0.9,2023-04-15
T02875,M0194,MER009,20.38,2023-08-16
T02876,M0325,MER009,10.16,2023-09-04
T02877,M0055,MER018,56.99,2023-07-07
T02878,M0266,MER018,2.92,2023-03-24
T02879,M0480,MER007,41.48,2023-07-05
T02880,M0042,MER004,11.83,2023-09-09
T02881,M0297,MER013,148.65,2023-12-21
T02882,M0461,MER017,20.44,2023-08-26
T02883,M0231,MER002,19.67,2023-12-26
T02884,M0453,MER014,128.45,2023-07-03
T02885,M0378,MER003,27.01,2023-10-11
T02886,M0394,MER005,164.66,2023-07-29
T02887,M0010,MER014,1.22,2023-10-31
T02888,M0358,MER003,18.29,2023-10-23
T02889,M0475,MER007,54.86,2023-04-07
T02890,M0444,MER018,110.75,2023-07-27
T02891,M0128,MER013,14.81,2023-05-17
T02892,M0179,MER010,133.31,2023-07-03
T02893,M0405,MER013,45.09,2023-03-17
T02894,M0392,MER016,80.72,2023-10-14
T02895,M0193,MER009,25.31,2023-05-22
T02896,M0092,MER002,11.92,2023-08-25
T02897,M0369,MER005,121.09,2023-01-25
T02898,M0231,MER017,135.25,2023-10-17
T02899,M0078,MER004,34.42,2023-03-08
T02900,M0085,MER017,0.33,2023-09-07
T02901,M0030,MER009,5.81,2023-04-28
T02902,M0213,MER020,42.55,2023-03-14
T02903,M0049,MER002,1.2,2023-10-09
T02904,M0265,MER018,25.28,2023-12-26
T02905,M0145,MER011,18.08,2023-01-10
T02906,M0069,MER013,62.65,2023-07-30
T02907,M0058,MER008,2.86,2023-11-19
T02908,M0185,MER001,33.54,2023-06-01
T02909,M0062,MER017,43.27,2023-01-05
T02910,M0479,MER012,48.02,2023-07-14
T02911,M0308,MER004,25.97,2023-10-10
T02912,M0445,MER013,18.15,2023-04-23
T02913,M0296,MER009,57.36,2023-09-28
T02914,M0166,MER007,94.05,2023-06-12
T02915,M0171,MER005,59.15,2023-04-15
T02916,M0063,MER005,134.49,2023-06-30
T02917,M0147,MER017,63.16,2023-02-13
T02918,M0484,MER009,72.33,2023-10-09
T02919,M0306,MER006,9.19,2023-06-24
T02920,M0161,MER019,27.2,2023-06-11
T02921,M0141,MER016,33.18,2023-12-17
T02922,M0334,MER002,14.81,2023-12-06
T02923,M0097,MER010,37.6,2023-05-20
T02924,M0446,MER016,17.18,2023-05-12
T02925,M0221,MER005,58.16,2023-03-28
T02926,M0043,MER015,31.77,2023-06-25
T02927,M0433,MER013,30.7,2023-07-02
T02928,M0292,MER013,205.65,2023-05-09
T02929,M0378,MER013,24.92,2023-09-03
T02930,M0108,MER015,22.49,2023-03-30
T02931,M0266,MER014,19.18,2023-03-07
T02932,M0095,MER008,112.57,2023-06-07
T02933,M0262,MER011,34.33,2023-05-29
T02934,M0313,MER018,45.82,2023-12-06
T02935,M0385,MER004,9.97,2023-04-26
T02936,M0071,MER010,38.93,2023-08-02
T02937,M0442,MER001,16.05,2023-10-21
T02938,M0219,MER005,65.58,2023-09-10
T02939,M0021,MER013,89.35,2023-05-23
T02940,M0092,MER001,62.73,2023-09-07
T02941,M0127,MER008,65.51,2023-10-29
T02942,M0080,MER003,35.92,2023-01-25
T02943,M0312,MER003,62.26,2023-10-04
T02944,M0238,MER007,27.47,2023-03-11
T02945,M0471,MER004,52.7,2023-04-23
T02946,M0372,MER003,14.99,2023-12-29
T02947,M0404,MER015,3.62,2023-04-22
T02948,M0486,MER008,26.68,2023-12-30
T02949,M0182,MER003,30.97,2023-10-30
T02950,M0025,MER007,14.81,2023-04-01
T02951,M0156,MER018,65.04,2023-01-18
T02952,M0005,MER011,3.82,2023-05-29
T02953,M0120,MER011,12.6,2023-08-15
T02954,M0277,MER017,69.03,2023-08-02
T02955,M0018,MER006,28.73,2023-12-26
T02956,M0431,MER008,61.09,2023-05-31
T02957,M0198,MER001,41.91,2023-07-11
T02958,M0057,MER010,150.5,2023-02-09
T02959,M0093,MER019,45.54,2023-08-30
T02960,M0019,MER003,0.75,2023-05-18
T02961,M0384,MER004,21.76,2023-12-11
T02962,M0353,MER011,7.72,2023-06-29
T02963,M0193,MER015,129.27,2023-07-19
T02964,M0237,MER001,5.49,2023-07-22
T02965,M0387,MER009,24.53,2023-03-02
T02966,M0426,MER011,12.82,2023-07-11
T02967,M0277,MER019,93.78,2023-01-05
T02968,M0227,MER013,18.45,2023-08-25
T02969,M0233,MER016,240.75,2023-06-30
T02970,M0040,MER004,1.97,2023-11-07
T02971,M0323,MER001,6.86,2023-02-06
T02972,M0153,MER020,12.72,2023-02-25
T02973,M0127,MER013,83.33,2023-08-25
T02974,M0237,MER001,105.4,2023-12-24
T02975,M0486,MER005,3.71,2023-12-15
T02976,M0493,MER005,1.65,2023-07-16
T02977,M0055,MER014,68.24,2023-03-14
T02978,M0468,MER014,7.16,2023-02-28
T02979,M0436,MER008,7.14,2023-08-28
T02980,M0172,MER004,1.13,2023-01-02
T02981,M0109,MER007,2.55,2023-12-26
T02982,M0354,MER020,15.3,2023-07-07
T02983,M0469,MER019,3.36,2023-11-03
T02984,M0184,MER015,23.01,2023-01-30
T02985,M0439,MER004,89.42,2023-09-24
T02986,M0368,MER019,19.75,2023-04-18
T02987,M0471,MER009,65.07,2023-11-28
T02988,M0198,MER013,4.93,2023-03-31
T02989,M0371,MER014,53.85,2023-07-24
T02990,M0373,MER014,19.04,2023-08-08
T02991,M0461,MER010,69.27,2023-04-04
T02992,M0497,MER016,7.32,2023-04-13
T02993,M0087,MER005,114.08,2023-08-11
T02994,M0201,MER006,13.89,2023-07-05
T02995,M0337,MER002,21.78,2023-07-03
T02996,M0322,MER013,149.97,2023-06-11
T02997,M0275,MER013,43.19,2023-09-04
T02998,M0211,MER019,22.77,2023-01-31
T02999,M0391,MER018,149.39,2023-02-21
T03000,M0118,MER019,19.96,2023-12-11
